tissue,frequency,conductivity,permittivity,loss-tangent,penetration-depth
Fat,7.1600e+10, 3.0769e+0, 3.0362e+0, 2.5442e-1, 3.0302e-3
Fat,7.1700e+10, 3.0790e+0, 3.0355e+0, 2.5430e-1, 3.0278e-3
Fat,7.1800e+10, 3.0810e+0, 3.0348e+0, 2.5417e-1, 3.0254e-3
Fat,7.1900e+10, 3.0831e+0, 3.0341e+0, 2.5405e-1, 3.0230e-3
Fat,7.2000e+10, 3.0851e+0, 3.0334e+0, 2.5392e-1, 3.0206e-3
Fat,7.2100e+10, 3.0872e+0, 3.0327e+0, 2.5379e-1, 3.0183e-3
Fat,7.2200e+10, 3.0892e+0, 3.0320e+0, 2.5367e-1, 3.0159e-3
Fat,7.2300e+10, 3.0912e+0, 3.0313e+0, 2.5354e-1, 3.0135e-3
Fat,7.2400e+10, 3.0933e+0, 3.0306e+0, 2.5342e-1, 3.0112e-3
Fat,7.2500e+10, 3.0953e+0, 3.0299e+0, 2.5329e-1, 3.0089e-3
Fat,7.2600e+10, 3.0973e+0, 3.0292e+0, 2.5317e-1, 3.0065e-3
Fat,7.2700e+10, 3.0994e+0, 3.0285e+0, 2.5304e-1, 3.0042e-3
Fat,7.2800e+10, 3.1014e+0, 3.0278e+0, 2.5292e-1, 3.0019e-3
Fat,7.2900e+10, 3.1034e+0, 3.0271e+0, 2.5279e-1, 2.9996e-3
Fat,7.3000e+10, 3.1054e+0, 3.0264e+0, 2.5267e-1, 2.9972e-3
Fat,7.3100e+10, 3.1074e+0, 3.0258e+0, 2.5254e-1, 2.9949e-3
Fat,7.3200e+10, 3.1094e+0, 3.0251e+0, 2.5242e-1, 2.9926e-3
Fat,7.3300e+10, 3.1114e+0, 3.0244e+0, 2.5229e-1, 2.9904e-3
Fat,7.3400e+10, 3.1134e+0, 3.0237e+0, 2.5217e-1, 2.9881e-3
Fat,7.3500e+10, 3.1154e+0, 3.0230e+0, 2.5204e-1, 2.9858e-3
Fat,7.3600e+10, 3.1174e+0, 3.0224e+0, 2.5192e-1, 2.9835e-3
Fat,7.3700e+10, 3.1194e+0, 3.0217e+0, 2.5179e-1, 2.9813e-3
Fat,7.3800e+10, 3.1214e+0, 3.0210e+0, 2.5167e-1, 2.9790e-3
Fat,7.3900e+10, 3.1234e+0, 3.0204e+0, 2.5154e-1, 2.9768e-3
Fat,7.4000e+10, 3.1254e+0, 3.0197e+0, 2.5142e-1, 2.9745e-3
Fat,7.4100e+10, 3.1274e+0, 3.0190e+0, 2.5129e-1, 2.9723e-3
Fat,7.4200e+10, 3.1294e+0, 3.0184e+0, 2.5117e-1, 2.9701e-3
Fat,7.4300e+10, 3.1314e+0, 3.0177e+0, 2.5104e-1, 2.9678e-3
Fat,7.4400e+10, 3.1333e+0, 3.0170e+0, 2.5092e-1, 2.9656e-3
Fat,7.4500e+10, 3.1353e+0, 3.0164e+0, 2.5079e-1, 2.9634e-3
Fat,7.4600e+10, 3.1373e+0, 3.0157e+0, 2.5067e-1, 2.9612e-3
Fat,7.4700e+10, 3.1392e+0, 3.0151e+0, 2.5055e-1, 2.9590e-3
Fat,7.4800e+10, 3.1412e+0, 3.0144e+0, 2.5042e-1, 2.9568e-3
Fat,7.4900e+10, 3.1432e+0, 3.0138e+0, 2.5030e-1, 2.9546e-3
Fat,7.5000e+10, 3.1451e+0, 3.0131e+0, 2.5017e-1, 2.9524e-3
Fat,7.5100e+10, 3.1471e+0, 3.0125e+0, 2.5005e-1, 2.9503e-3
Fat,7.5200e+10, 3.1490e+0, 3.0118e+0, 2.4993e-1, 2.9481e-3
Fat,7.5300e+10, 3.1510e+0, 3.0112e+0, 2.4980e-1, 2.9459e-3
Fat,7.5400e+10, 3.1529e+0, 3.0105e+0, 2.4968e-1, 2.9438e-3
Fat,7.5500e+10, 3.1549e+0, 3.0099e+0, 2.4955e-1, 2.9416e-3
Fat,7.5600e+10, 3.1568e+0, 3.0092e+0, 2.4943e-1, 2.9395e-3
Fat,7.5700e+10, 3.1587e+0, 3.0086e+0, 2.4931e-1, 2.9373e-3
Fat,7.5800e+10, 3.1607e+0, 3.0080e+0, 2.4918e-1, 2.9352e-3
Fat,7.5900e+10, 3.1626e+0, 3.0073e+0, 2.4906e-1, 2.9331e-3
Fat,7.6000e+10, 3.1645e+0, 3.0067e+0, 2.4894e-1, 2.9310e-3
Fat,7.6100e+10, 3.1665e+0, 3.0061e+0, 2.4881e-1, 2.9289e-3
Fat,7.6200e+10, 3.1684e+0, 3.0054e+0, 2.4869e-1, 2.9267e-3
Fat,7.6300e+10, 3.1703e+0, 3.0048e+0, 2.4857e-1, 2.9246e-3
Fat,7.6400e+10, 3.1722e+0, 3.0042e+0, 2.4845e-1, 2.9225e-3
Fat,7.6500e+10, 3.1742e+0, 3.0035e+0, 2.4832e-1, 2.9205e-3
Fat,7.6600e+10, 3.1761e+0, 3.0029e+0, 2.4820e-1, 2.9184e-3
Fat,7.6700e+10, 3.1780e+0, 3.0023e+0, 2.4808e-1, 2.9163e-3
Fat,7.6800e+10, 3.1799e+0, 3.0017e+0, 2.4795e-1, 2.9142e-3
Fat,7.6900e+10, 3.1818e+0, 3.0010e+0, 2.4783e-1, 2.9121e-3
Fat,7.7000e+10, 3.1837e+0, 3.0004e+0, 2.4771e-1, 2.9101e-3
Fat,7.7100e+10, 3.1856e+0, 2.9998e+0, 2.4759e-1, 2.9080e-3
Fat,7.7200e+10, 3.1875e+0, 2.9992e+0, 2.4746e-1, 2.9060e-3
Fat,7.7300e+10, 3.1894e+0, 2.9986e+0, 2.4734e-1, 2.9039e-3
Fat,7.7400e+10, 3.1913e+0, 2.9980e+0, 2.4722e-1, 2.9019e-3
Fat,7.7500e+10, 3.1932e+0, 2.9973e+0, 2.4710e-1, 2.8999e-3
Fat,7.7600e+10, 3.1951e+0, 2.9967e+0, 2.4697e-1, 2.8978e-3
Fat,7.7700e+10, 3.1970e+0, 2.9961e+0, 2.4685e-1, 2.8958e-3
Fat,7.7800e+10, 3.1988e+0, 2.9955e+0, 2.4673e-1, 2.8938e-3
Fat,7.7900e+10, 3.2007e+0, 2.9949e+0, 2.4661e-1, 2.8918e-3
Fat,7.8000e+10, 3.2026e+0, 2.9943e+0, 2.4649e-1, 2.8898e-3
Fat,7.8100e+10, 3.2045e+0, 2.9937e+0, 2.4636e-1, 2.8878e-3
Fat,7.8200e+10, 3.2063e+0, 2.9931e+0, 2.4624e-1, 2.8858e-3
Fat,7.8300e+10, 3.2082e+0, 2.9925e+0, 2.4612e-1, 2.8838e-3
Fat,7.8400e+10, 3.2101e+0, 2.9919e+0, 2.4600e-1, 2.8818e-3
Fat,7.8500e+10, 3.2119e+0, 2.9913e+0, 2.4588e-1, 2.8798e-3
Fat,7.8600e+10, 3.2138e+0, 2.9907e+0, 2.4576e-1, 2.8778e-3
Fat,7.8700e+10, 3.2157e+0, 2.9901e+0, 2.4563e-1, 2.8759e-3
Fat,7.8800e+10, 3.2175e+0, 2.9895e+0, 2.4551e-1, 2.8739e-3
Fat,7.8900e+10, 3.2194e+0, 2.9889e+0, 2.4539e-1, 2.8719e-3
Fat,7.9000e+10, 3.2212e+0, 2.9883e+0, 2.4527e-1, 2.8700e-3
Fat,7.9100e+10, 3.2231e+0, 2.9877e+0, 2.4515e-1, 2.8680e-3
Fat,7.9200e+10, 3.2249e+0, 2.9872e+0, 2.4503e-1, 2.8661e-3
Fat,7.9300e+10, 3.2268e+0, 2.9866e+0, 2.4491e-1, 2.8641e-3
Fat,7.9400e+10, 3.2286e+0, 2.9860e+0, 2.4479e-1, 2.8622e-3
Fat,7.9500e+10, 3.2304e+0, 2.9854e+0, 2.4467e-1, 2.8603e-3
Fat,7.9600e+10, 3.2323e+0, 2.9848e+0, 2.4455e-1, 2.8584e-3
Fat,7.9700e+10, 3.2341e+0, 2.9842e+0, 2.4442e-1, 2.8564e-3
Fat,7.9800e+10, 3.2359e+0, 2.9837e+0, 2.4430e-1, 2.8545e-3
Fat,7.9900e+10, 3.2378e+0, 2.9831e+0, 2.4418e-1, 2.8526e-3
Fat,8.0000e+10, 3.2396e+0, 2.9825e+0, 2.4406e-1, 2.8507e-3
Fat,8.0100e+10, 3.2414e+0, 2.9819e+0, 2.4394e-1, 2.8488e-3
Fat,8.0200e+10, 3.2432e+0, 2.9813e+0, 2.4382e-1, 2.8469e-3
Fat,8.0300e+10, 3.2451e+0, 2.9808e+0, 2.4370e-1, 2.8450e-3
Fat,8.0400e+10, 3.2469e+0, 2.9802e+0, 2.4358e-1, 2.8431e-3
Fat,8.0500e+10, 3.2487e+0, 2.9796e+0, 2.4346e-1, 2.8413e-3
Fat,8.0600e+10, 3.2505e+0, 2.9791e+0, 2.4334e-1, 2.8394e-3
Fat,8.0700e+10, 3.2523e+0, 2.9785e+0, 2.4322e-1, 2.8375e-3
Fat,8.0800e+10, 3.2541e+0, 2.9779e+0, 2.4310e-1, 2.8356e-3
Fat,8.0900e+10, 3.2559e+0, 2.9774e+0, 2.4298e-1, 2.8338e-3
Fat,8.1000e+10, 3.2577e+0, 2.9768e+0, 2.4286e-1, 2.8319e-3
Fat,8.1100e+10, 3.2595e+0, 2.9762e+0, 2.4274e-1, 2.8301e-3
Fat,8.1200e+10, 3.2613e+0, 2.9757e+0, 2.4262e-1, 2.8282e-3
Fat,8.1300e+10, 3.2631e+0, 2.9751e+0, 2.4251e-1, 2.8264e-3
Fat,8.1400e+10, 3.2649e+0, 2.9746e+0, 2.4239e-1, 2.8246e-3
Fat,8.1500e+10, 3.2667e+0, 2.9740e+0, 2.4227e-1, 2.8227e-3
Fat,8.1600e+10, 3.2685e+0, 2.9734e+0, 2.4215e-1, 2.8209e-3
Fat,8.1700e+10, 3.2703e+0, 2.9729e+0, 2.4203e-1, 2.8191e-3
Fat,8.1800e+10, 3.2721e+0, 2.9723e+0, 2.4191e-1, 2.8173e-3
Fat,8.1900e+10, 3.2738e+0, 2.9718e+0, 2.4179e-1, 2.8154e-3
Fat,8.2000e+10, 3.2756e+0, 2.9712e+0, 2.4167e-1, 2.8136e-3
Fat,8.2100e+10, 3.2774e+0, 2.9707e+0, 2.4155e-1, 2.8118e-3
Fat,8.2200e+10, 3.2792e+0, 2.9701e+0, 2.4143e-1, 2.8100e-3
Fat,8.2300e+10, 3.2809e+0, 2.9696e+0, 2.4132e-1, 2.8082e-3
Fat,8.2400e+10, 3.2827e+0, 2.9690e+0, 2.4120e-1, 2.8064e-3
Fat,8.2500e+10, 3.2845e+0, 2.9685e+0, 2.4108e-1, 2.8047e-3
Fat,8.2600e+10, 3.2862e+0, 2.9679e+0, 2.4096e-1, 2.8029e-3
Fat,8.2700e+10, 3.2880e+0, 2.9674e+0, 2.4084e-1, 2.8011e-3
Fat,8.2800e+10, 3.2898e+0, 2.9669e+0, 2.4072e-1, 2.7993e-3
Fat,8.2900e+10, 3.2915e+0, 2.9663e+0, 2.4061e-1, 2.7976e-3
Fat,8.3000e+10, 3.2933e+0, 2.9658e+0, 2.4049e-1, 2.7958e-3
Fat,8.3100e+10, 3.2950e+0, 2.9652e+0, 2.4037e-1, 2.7940e-3
Fat,8.3200e+10, 3.2968e+0, 2.9647e+0, 2.4025e-1, 2.7923e-3
Fat,8.3300e+10, 3.2985e+0, 2.9642e+0, 2.4013e-1, 2.7905e-3
Fat,8.3400e+10, 3.3003e+0, 2.9636e+0, 2.4002e-1, 2.7888e-3
Fat,8.3500e+10, 3.3020e+0, 2.9631e+0, 2.3990e-1, 2.7870e-3
Fat,8.3600e+10, 3.3038e+0, 2.9626e+0, 2.3978e-1, 2.7853e-3
Fat,8.3700e+10, 3.3055e+0, 2.9620e+0, 2.3966e-1, 2.7836e-3
Fat,8.3800e+10, 3.3072e+0, 2.9615e+0, 2.3955e-1, 2.7818e-3
Fat,8.3900e+10, 3.3090e+0, 2.9610e+0, 2.3943e-1, 2.7801e-3
Fat,8.4000e+10, 3.3107e+0, 2.9605e+0, 2.3931e-1, 2.7784e-3
Fat,8.4100e+10, 3.3124e+0, 2.9599e+0, 2.3919e-1, 2.7767e-3
Fat,8.4200e+10, 3.3142e+0, 2.9594e+0, 2.3908e-1, 2.7750e-3
Fat,8.4300e+10, 3.3159e+0, 2.9589e+0, 2.3896e-1, 2.7733e-3
Fat,8.4400e+10, 3.3176e+0, 2.9584e+0, 2.3884e-1, 2.7715e-3
Fat,8.4500e+10, 3.3193e+0, 2.9578e+0, 2.3873e-1, 2.7698e-3
Fat,8.4600e+10, 3.3211e+0, 2.9573e+0, 2.3861e-1, 2.7682e-3
Fat,8.4700e+10, 3.3228e+0, 2.9568e+0, 2.3849e-1, 2.7665e-3
Fat,8.4800e+10, 3.3245e+0, 2.9563e+0, 2.3838e-1, 2.7648e-3
Fat,8.4900e+10, 3.3262e+0, 2.9558e+0, 2.3826e-1, 2.7631e-3
Fat,8.5000e+10, 3.3279e+0, 2.9553e+0, 2.3814e-1, 2.7614e-3
Fat,8.5100e+10, 3.3296e+0, 2.9547e+0, 2.3803e-1, 2.7597e-3
Fat,8.5200e+10, 3.3313e+0, 2.9542e+0, 2.3791e-1, 2.7581e-3
Fat,8.5300e+10, 3.3330e+0, 2.9537e+0, 2.3779e-1, 2.7564e-3
Fat,8.5400e+10, 3.3347e+0, 2.9532e+0, 2.3768e-1, 2.7547e-3
Fat,8.5500e+10, 3.3364e+0, 2.9527e+0, 2.3756e-1, 2.7531e-3
Fat,8.5600e+10, 3.3381e+0, 2.9522e+0, 2.3745e-1, 2.7514e-3
Fat,8.5700e+10, 3.3398e+0, 2.9517e+0, 2.3733e-1, 2.7498e-3
Fat,8.5800e+10, 3.3415e+0, 2.9512e+0, 2.3722e-1, 2.7481e-3
Fat,8.5900e+10, 3.3432e+0, 2.9507e+0, 2.3710e-1, 2.7465e-3
Fat,8.6000e+10, 3.3449e+0, 2.9502e+0, 2.3698e-1, 2.7448e-3
Fat,8.6100e+10, 3.3466e+0, 2.9497e+0, 2.3687e-1, 2.7432e-3
Fat,8.6200e+10, 3.3483e+0, 2.9492e+0, 2.3675e-1, 2.7416e-3
Fat,8.6300e+10, 3.3500e+0, 2.9487e+0, 2.3664e-1, 2.7399e-3
Fat,8.6400e+10, 3.3516e+0, 2.9482e+0, 2.3652e-1, 2.7383e-3
Fat,8.6500e+10, 3.3533e+0, 2.9477e+0, 2.3641e-1, 2.7367e-3
Fat,8.6600e+10, 3.3550e+0, 2.9472e+0, 2.3629e-1, 2.7351e-3
Fat,8.6700e+10, 3.3567e+0, 2.9467e+0, 2.3618e-1, 2.7335e-3
Fat,8.6800e+10, 3.3583e+0, 2.9462e+0, 2.3606e-1, 2.7319e-3
Fat,8.6900e+10, 3.3600e+0, 2.9457e+0, 2.3595e-1, 2.7303e-3
Fat,8.7000e+10, 3.3617e+0, 2.9452e+0, 2.3583e-1, 2.7287e-3
Fat,8.7100e+10, 3.3633e+0, 2.9447e+0, 2.3572e-1, 2.7271e-3
Fat,8.7200e+10, 3.3650e+0, 2.9442e+0, 2.3560e-1, 2.7255e-3
Fat,8.7300e+10, 3.3667e+0, 2.9437e+0, 2.3549e-1, 2.7239e-3
Fat,8.7400e+10, 3.3683e+0, 2.9432e+0, 2.3537e-1, 2.7223e-3
Fat,8.7500e+10, 3.3700e+0, 2.9427e+0, 2.3526e-1, 2.7207e-3
Fat,8.7600e+10, 3.3716e+0, 2.9422e+0, 2.3515e-1, 2.7191e-3
Fat,8.7700e+10, 3.3733e+0, 2.9418e+0, 2.3503e-1, 2.7176e-3
Fat,8.7800e+10, 3.3749e+0, 2.9413e+0, 2.3492e-1, 2.7160e-3
Fat,8.7900e+10, 3.3766e+0, 2.9408e+0, 2.3480e-1, 2.7144e-3
Fat,8.8000e+10, 3.3782e+0, 2.9403e+0, 2.3469e-1, 2.7129e-3
Fat,8.8100e+10, 3.3799e+0, 2.9398e+0, 2.3458e-1, 2.7113e-3
Fat,8.8200e+10, 3.3815e+0, 2.9394e+0, 2.3446e-1, 2.7097e-3
Fat,8.8300e+10, 3.3832e+0, 2.9389e+0, 2.3435e-1, 2.7082e-3
Fat,8.8400e+10, 3.3848e+0, 2.9384e+0, 2.3424e-1, 2.7066e-3
Fat,8.8500e+10, 3.3864e+0, 2.9379e+0, 2.3412e-1, 2.7051e-3
Fat,8.8600e+10, 3.3881e+0, 2.9374e+0, 2.3401e-1, 2.7036e-3
Fat,8.8700e+10, 3.3897e+0, 2.9370e+0, 2.3390e-1, 2.7020e-3
Fat,8.8800e+10, 3.3913e+0, 2.9365e+0, 2.3378e-1, 2.7005e-3
Fat,8.8900e+10, 3.3930e+0, 2.9360e+0, 2.3367e-1, 2.6989e-3
Fat,8.9000e+10, 3.3946e+0, 2.9355e+0, 2.3356e-1, 2.6974e-3
Fat,8.9100e+10, 3.3962e+0, 2.9351e+0, 2.3344e-1, 2.6959e-3
Fat,8.9200e+10, 3.3978e+0, 2.9346e+0, 2.3333e-1, 2.6944e-3
Fat,8.9300e+10, 3.3995e+0, 2.9341e+0, 2.3322e-1, 2.6929e-3
Fat,8.9400e+10, 3.4011e+0, 2.9337e+0, 2.3310e-1, 2.6913e-3
Fat,8.9500e+10, 3.4027e+0, 2.9332e+0, 2.3299e-1, 2.6898e-3
Fat,8.9600e+10, 3.4043e+0, 2.9327e+0, 2.3288e-1, 2.6883e-3
Fat,8.9700e+10, 3.4059e+0, 2.9323e+0, 2.3277e-1, 2.6868e-3
Fat,8.9800e+10, 3.4075e+0, 2.9318e+0, 2.3265e-1, 2.6853e-3
Fat,8.9900e+10, 3.4092e+0, 2.9313e+0, 2.3254e-1, 2.6838e-3
Fat,9.0000e+10, 3.4108e+0, 2.9309e+0, 2.3243e-1, 2.6823e-3
Muscle,1.0000e+10, 1.0626e+1, 4.2764e+1, 4.4666e-1, 3.3440e-3
Muscle,1.0100e+10, 1.0771e+1, 4.2628e+1, 4.4969e-1, 3.2947e-3
Muscle,1.0200e+10, 1.0916e+1, 4.2493e+1, 4.5271e-1, 3.2467e-3
Muscle,1.0300e+10, 1.1061e+1, 4.2358e+1, 4.5573e-1, 3.1999e-3
Muscle,1.0400e+10, 1.1207e+1, 4.2223e+1, 4.5875e-1, 3.1543e-3
Muscle,1.0500e+10, 1.1352e+1, 4.2089e+1, 4.6176e-1, 3.1098e-3
Muscle,1.0600e+10, 1.1498e+1, 4.1954e+1, 4.6476e-1, 3.0664e-3
Muscle,1.0700e+10, 1.1644e+1, 4.1820e+1, 4.6776e-1, 3.0240e-3
Muscle,1.0800e+10, 1.1790e+1, 4.1686e+1, 4.7075e-1, 2.9826e-3
Muscle,1.0900e+10, 1.1937e+1, 4.1553e+1, 4.7374e-1, 2.9422e-3
Muscle,1.1000e+10, 1.2083e+1, 4.1419e+1, 4.7672e-1, 2.9028e-3
Muscle,1.1100e+10, 1.2229e+1, 4.1286e+1, 4.7969e-1, 2.8643e-3
Muscle,1.1200e+10, 1.2376e+1, 4.1153e+1, 4.8266e-1, 2.8267e-3
Muscle,1.1300e+10, 1.2523e+1, 4.1021e+1, 4.8562e-1, 2.7899e-3
Muscle,1.1400e+10, 1.2669e+1, 4.0888e+1, 4.8857e-1, 2.7540e-3
Muscle,1.1500e+10, 1.2816e+1, 4.0756e+1, 4.9152e-1, 2.7189e-3
Muscle,1.1600e+10, 1.2963e+1, 4.0625e+1, 4.9446e-1, 2.6846e-3
Muscle,1.1700e+10, 1.3110e+1, 4.0493e+1, 4.9740e-1, 2.6511e-3
Muscle,1.1800e+10, 1.3256e+1, 4.0362e+1, 5.0033e-1, 2.6183e-3
Muscle,1.1900e+10, 1.3403e+1, 4.0231e+1, 5.0325e-1, 2.5862e-3
Muscle,1.2000e+10, 1.3550e+1, 4.0101e+1, 5.0616e-1, 2.5548e-3
Muscle,1.2100e+10, 1.3697e+1, 3.9971e+1, 5.0907e-1, 2.5241e-3
Muscle,1.2200e+10, 1.3844e+1, 3.9841e+1, 5.1197e-1, 2.4940e-3
Muscle,1.2300e+10, 1.3991e+1, 3.9711e+1, 5.1487e-1, 2.4646e-3
Muscle,1.2400e+10, 1.4137e+1, 3.9582e+1, 5.1776e-1, 2.4358e-3
Muscle,1.2500e+10, 1.4284e+1, 3.9453e+1, 5.2064e-1, 2.4076e-3
Muscle,1.2600e+10, 1.4431e+1, 3.9325e+1, 5.2352e-1, 2.3800e-3
Muscle,1.2700e+10, 1.4577e+1, 3.9197e+1, 5.2638e-1, 2.3530e-3
Muscle,1.2800e+10, 1.4724e+1, 3.9069e+1, 5.2924e-1, 2.3265e-3
Muscle,1.2900e+10, 1.4870e+1, 3.8941e+1, 5.3210e-1, 2.3006e-3
Muscle,1.3000e+10, 1.5016e+1, 3.8814e+1, 5.3495e-1, 2.2752e-3
Muscle,1.3100e+10, 1.5163e+1, 3.8688e+1, 5.3779e-1, 2.2503e-3
Muscle,1.3200e+10, 1.5309e+1, 3.8561e+1, 5.4062e-1, 2.2258e-3
Muscle,1.3300e+10, 1.5455e+1, 3.8435e+1, 5.4345e-1, 2.2019e-3
Muscle,1.3400e+10, 1.5600e+1, 3.8310e+1, 5.4626e-1, 2.1784e-3
Muscle,1.3500e+10, 1.5746e+1, 3.8185e+1, 5.4908e-1, 2.1554e-3
Muscle,1.3600e+10, 1.5892e+1, 3.8060e+1, 5.5188e-1, 2.1329e-3
Muscle,1.3700e+10, 1.6037e+1, 3.7935e+1, 5.5468e-1, 2.1107e-3
Muscle,1.3800e+10, 1.6182e+1, 3.7811e+1, 5.5747e-1, 2.0890e-3
Muscle,1.3900e+10, 1.6327e+1, 3.7688e+1, 5.6025e-1, 2.0677e-3
Muscle,1.4000e+10, 1.6472e+1, 3.7564e+1, 5.6303e-1, 2.0468e-3
Muscle,1.4100e+10, 1.6617e+1, 3.7441e+1, 5.6580e-1, 2.0263e-3
Muscle,1.4200e+10, 1.6762e+1, 3.7319e+1, 5.6856e-1, 2.0062e-3
Muscle,1.4300e+10, 1.6906e+1, 3.7197e+1, 5.7132e-1, 1.9865e-3
Muscle,1.4400e+10, 1.7050e+1, 3.7075e+1, 5.7407e-1, 1.9671e-3
Muscle,1.4500e+10, 1.7194e+1, 3.6954e+1, 5.7681e-1, 1.9480e-3
Muscle,1.4600e+10, 1.7338e+1, 3.6833e+1, 5.7954e-1, 1.9293e-3
Muscle,1.4700e+10, 1.7481e+1, 3.6713e+1, 5.8227e-1, 1.9109e-3
Muscle,1.4800e+10, 1.7625e+1, 3.6593e+1, 5.8499e-1, 1.8929e-3
Muscle,1.4900e+10, 1.7768e+1, 3.6473e+1, 5.8770e-1, 1.8752e-3
Muscle,1.5000e+10, 1.7911e+1, 3.6354e+1, 5.9040e-1, 1.8578e-3
Muscle,1.5100e+10, 1.8053e+1, 3.6235e+1, 5.9310e-1, 1.8407e-3
Muscle,1.5200e+10, 1.8196e+1, 3.6117e+1, 5.9579e-1, 1.8239e-3
Muscle,1.5300e+10, 1.8338e+1, 3.5999e+1, 5.9848e-1, 1.8073e-3
Muscle,1.5400e+10, 1.8480e+1, 3.5882e+1, 6.0115e-1, 1.7911e-3
Muscle,1.5500e+10, 1.8621e+1, 3.5765e+1, 6.0382e-1, 1.7751e-3
Muscle,1.5600e+10, 1.8763e+1, 3.5648e+1, 6.0648e-1, 1.7595e-3
Muscle,1.5700e+10, 1.8904e+1, 3.5532e+1, 6.0914e-1, 1.7440e-3
Muscle,1.5800e+10, 1.9045e+1, 3.5416e+1, 6.1178e-1, 1.7289e-3
Muscle,1.5900e+10, 1.9185e+1, 3.5301e+1, 6.1442e-1, 1.7139e-3
Muscle,1.6000e+10, 1.9326e+1, 3.5186e+1, 6.1706e-1, 1.6993e-3
Muscle,1.6100e+10, 1.9466e+1, 3.5072e+1, 6.1968e-1, 1.6848e-3
Muscle,1.6200e+10, 1.9605e+1, 3.4958e+1, 6.2230e-1, 1.6706e-3
Muscle,1.6300e+10, 1.9745e+1, 3.4844e+1, 6.2491e-1, 1.6567e-3
Muscle,1.6400e+10, 1.9884e+1, 3.4731e+1, 6.2751e-1, 1.6429e-3
Muscle,1.6500e+10, 2.0023e+1, 3.4618e+1, 6.3011e-1, 1.6294e-3
Muscle,1.6600e+10, 2.0161e+1, 3.4506e+1, 6.3270e-1, 1.6161e-3
Muscle,1.6700e+10, 2.0299e+1, 3.4394e+1, 6.3528e-1, 1.6030e-3
Muscle,1.6800e+10, 2.0437e+1, 3.4283e+1, 6.3786e-1, 1.5901e-3
Muscle,1.6900e+10, 2.0575e+1, 3.4172e+1, 6.4042e-1, 1.5774e-3
Muscle,1.7000e+10, 2.0712e+1, 3.4061e+1, 6.4299e-1, 1.5649e-3
Muscle,1.7100e+10, 2.0849e+1, 3.3951e+1, 6.4554e-1, 1.5526e-3
Muscle,1.7200e+10, 2.0986e+1, 3.3841e+1, 6.4808e-1, 1.5405e-3
Muscle,1.7300e+10, 2.1122e+1, 3.3732e+1, 6.5062e-1, 1.5285e-3
Muscle,1.7400e+10, 2.1258e+1, 3.3624e+1, 6.5316e-1, 1.5168e-3
Muscle,1.7500e+10, 2.1394e+1, 3.3515e+1, 6.5568e-1, 1.5052e-3
Muscle,1.7600e+10, 2.1529e+1, 3.3407e+1, 6.5820e-1, 1.4938e-3
Muscle,1.7700e+10, 2.1664e+1, 3.3300e+1, 6.6071e-1, 1.4826e-3
Muscle,1.7800e+10, 2.1799e+1, 3.3193e+1, 6.6321e-1, 1.4715e-3
Muscle,1.7900e+10, 2.1933e+1, 3.3086e+1, 6.6571e-1, 1.4606e-3
Muscle,1.8000e+10, 2.2067e+1, 3.2980e+1, 6.6820e-1, 1.4499e-3
Muscle,1.8100e+10, 2.2201e+1, 3.2875e+1, 6.7068e-1, 1.4393e-3
Muscle,1.8200e+10, 2.2334e+1, 3.2770e+1, 6.7315e-1, 1.4288e-3
Muscle,1.8300e+10, 2.2467e+1, 3.2665e+1, 6.7562e-1, 1.4186e-3
Muscle,1.8400e+10, 2.2600e+1, 3.2560e+1, 6.7808e-1, 1.4084e-3
Muscle,1.8500e+10, 2.2732e+1, 3.2457e+1, 6.8053e-1, 1.3984e-3
Muscle,1.8600e+10, 2.2864e+1, 3.2353e+1, 6.8298e-1, 1.3886e-3
Muscle,1.8700e+10, 2.2996e+1, 3.2250e+1, 6.8542e-1, 1.3789e-3
Muscle,1.8800e+10, 2.3127e+1, 3.2147e+1, 6.8785e-1, 1.3693e-3
Muscle,1.8900e+10, 2.3258e+1, 3.2045e+1, 6.9028e-1, 1.3598e-3
Muscle,1.9000e+10, 2.3388e+1, 3.1944e+1, 6.9269e-1, 1.3505e-3
Muscle,1.9100e+10, 2.3518e+1, 3.1842e+1, 6.9510e-1, 1.3413e-3
Muscle,1.9200e+10, 2.3648e+1, 3.1742e+1, 6.9751e-1, 1.3323e-3
Muscle,1.9300e+10, 2.3778e+1, 3.1641e+1, 6.9991e-1, 1.3233e-3
Muscle,1.9400e+10, 2.3907e+1, 3.1541e+1, 7.0229e-1, 1.3145e-3
Muscle,1.9500e+10, 2.4035e+1, 3.1442e+1, 7.0468e-1, 1.3058e-3
Muscle,1.9600e+10, 2.4164e+1, 3.1343e+1, 7.0705e-1, 1.2972e-3
Muscle,1.9700e+10, 2.4292e+1, 3.1244e+1, 7.0942e-1, 1.2888e-3
Muscle,1.9800e+10, 2.4419e+1, 3.1146e+1, 7.1178e-1, 1.2804e-3
Muscle,1.9900e+10, 2.4546e+1, 3.1048e+1, 7.1414e-1, 1.2722e-3
Muscle,2.0000e+10, 2.4673e+1, 3.0951e+1, 7.1649e-1, 1.2640e-3
Muscle,2.0100e+10, 2.4800e+1, 3.0854e+1, 7.1883e-1, 1.2560e-3
Muscle,2.0200e+10, 2.4926e+1, 3.0757e+1, 7.2116e-1, 1.2481e-3
